ID,Product,Status,StatusReason,Purchased,Deactivated,City,State,PostalCode,County,Country,Denomination,DenominationalGroup,TWA,OrganizationClass,StaffUsers,CongregantUsers,HHContributors,UsingOpenInvitationModel,UsingMissionInsite,UsingAccounting,UsingOnlineGiving,UsingBackGroundChecks,UsingPathways,UsingCheckin,UsingMobileCheckin,UsingMinistrySmart,UsingRefreshWebsites
AMQJXA003AKE,Realm Connect,Active,,3/2/2020,,Mineral,VA,23117,NULL,US,Assembly of God,Assembly of God,180,Church,5,1,154,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003ALO,Realm Inform,Active,,2/28/2018,,Jacksonville,FL,32226-2442,Duval,US,Episcopal,Episcopal and Anglican,62,Church,5,4,89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003AUV,Realm Connect,Active,,8/7/2019,,Long Beach,CA,90814-2836,Los Angeles,US,Anglican,Episcopal and Anglican,150,Church,3,6,142,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003AZD,Realm Connect,Active,,11/28/2017,,Charleston,SC,29403-3715,Charleston,US,Episcopal - Reformed,Episcopal and Anglican,100,Church,3,0,122,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003AZK,Realm Connect,Active,,2/16/2017,,Montgomery,OH,45242-5198,Hamilton,US,Assembly of God,Assembly of God,155,Church,3,0,165,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AMQJXA003B1Y,Realm Connect,Active,,11/6/2018,,Yukon,OK,73099-5952,Canadian,US,Baptist - SBC,Baptist,260,Church,17,32,276,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
AMQJXA003BCV,Realm Inform,Active,,1/19/2021,,Chuluota,FL,32766-9451,Seminole,US,Baptist - SBC,Baptist,75,Church,2,0,10,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003BDG,Realm Inform,Active,,1/29/2015,,Schaumburg,IL,60173-5605,Cook,US,Undetermined,Other,100,Church,2,0,102,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003BGH,Realm Inform,Active,,12/30/2016,,Tyler,TX,75702-3821,Smith,US,Baptist - SBC,Baptist,100,Church,6,0,56,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003BIE,Realm Inform,Active,,10/15/2014,,Birmingham,AL,35215-4198,Jefferson,US,Baptist - SBC,Baptist,50,Church,1,1,28,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003BZC,Realm Connect,Active,,4/30/2019,,Purcell,OK,73080-0604,McClain,US,Baptist - SBC,Baptist,150,Church,2,1,55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003C6A,Realm Connect,Active,,11/29/2018,,Collierville,TN,38017-1438,Shelby,US,Baptist - SBC,Baptist,50,Church,5,63,32,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003CMY,Realm Connect,Active,,1/24/2019,,Temple Hills,MD,20748-2321,Prince Georges,US,Assembly of God,Assembly of God,450,Church,9,2,266,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003CYB,Realm Connect,Not Using,Migrating,7/15/2020,12/16/2021,McKean,PA,16426-0317,Erie,US,Catholic,Catholic,146,Church,4,155,450,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003CZ6,Realm Office,Active,,11/21/2019,,Lucedale,MS,39452-0093,George,US,Baptist - SBC,Baptist,NULL,Denominational Office,3,10,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003CZH,Realm Inform,Active,,7/16/2020,,Gilmer,TX,75644,NULL,US,Baptist - SBC,Baptist,100,Church,2,0,58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003D45,Realm Connect,Active,,10/9/2018,,Wirtz,VA,24184-4050,Franklin,US,Non - Denominational,Non - Denominational,"1,000",Church,9,298,735,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE
AMQJXA003D5H,Realm Connect,Active,,8/13/2014,,North Wilkesboro,NC,28659-9341,Wilkes,US,Baptist - SBC,Baptist,250,Church,22,322,284,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
AMQJXA003DC6,Realm Connect,Active,,12/7/2017,,Mayodan,NC,27027-8132,Rockingham,US,Baptist - SBC,Baptist,100,Church,4,2,125,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003DEU,Realm Connect,Active,,9/11/2020,,Albuquerque,NM,87110-1696,Bernalillo,US,Unitarian,Other,400,Church,19,1,682,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
AMQJXA003DSJ,Realm Multiply,Active,,9/3/2020,,Mason,OH,45040-9640,Warren,US,Evangelical Free,Other,650,Church,55,445,177,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
AMQJXA003E0U,Realm Office,Active,,6/25/2020,,Knoxville,TN,37932-3073,Knox,US,Episcopal,Episcopal and Anglican,NULL,Denominational Office,10,43,60,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003EGA,Realm Connect,Active,,3/19/2019,,Westhampton Beach,NY,11978-2416,Suffolk,US,Catholic,Catholic,200,Church,5,1,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003ERR,Realm Connect,Active,,2/10/2014,,Washington,DC,20009-5706,NULL,US,Episcopal,Episcopal and Anglican,99,Church,13,137,258,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003ERT,Realm Connect,Active,,9/10/2014,,Washington,DC,20011,NULL,US,Episcopal,Episcopal and Anglican,100,Church,7,80,88,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
AMQJXA003F30,Realm Connect,Active,,9/12/2018,,Orange Beach,AL,36561-5003,Baldwin,US,Baptist - SBC,Baptist,65,Church,2,0,44,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003F4T,Realm Connect,Active,,9/23/2019,,Sioux Falls,SD,57108-2605,Lincoln,US,Lutheran - Missouri Synod,Lutheran,301,Church,7,0,429,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003F4U,Realm Inform,Active,,7/30/2014,,Maitland,FL,32751-6331,Orange,US,Episcopal,Episcopal and Anglican,120,Church,5,43,117,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003F73,Realm Connect,Active,,4/22/2020,,Hot Springs Village,AR,71909-8129,Saline,US,Baptist - SBC,Baptist,500,Church,21,324,579,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
AMQJXA003F8K,Realm Connect,Active,,4/20/2020,,Brookfield,WI,53005-1515,Waukesha,US,Baptist - Conservative,Baptist,650,Church,15,104,411,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AMQJXA003FI1,Realm Connect,Active,,7/3/2018,,Lutz,FL,33548-5028,Hillsborough,US,Methodist - UMC,Methodist,258,Church,12,69,233,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
AMQJXA003FUV,Realm Inform,Active,,7/28/2014,,Frederick,MD,21704-7821,Frederick,US,Undetermined,Other,75,Church,2,0,26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003G1G,Realm Connect,Active,,4/8/2020,,Allen,TX,75013-2775,Collin,US,Non - Denominational,Non - Denominational,100,Church,5,2,169,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003GTK,Realm Connect,Active,,10/2/2018,,Lisbon,OH,44432-9452,Columbiana,US,Non - Denominational,Non - Denominational,150,Church,8,151,145,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003GTO,Realm Connect,Active,,10/8/2019,,Hillsboro,OR,97123-5100,Washington,US,Lutheran - Missouri Synod,Lutheran,300,Church,28,46,244,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
AMQJXA003GTV,Realm Connect,Active,,11/29/2017,,Deer Park,TX,77536-1880,Harris,US,Baptist - SBC,Baptist,400,Church,6,1,347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003GUW,Realm Connect,Active,,10/30/2020,,Millington,TN,38053-4503,Shelby,US,Baptist,Baptist,380,Church,8,71,195,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003GW6,Realm Inform,Active,,4/5/2016,,Lynn Haven,FL,32444-6065,Bay,US,Non - Denominational,Non - Denominational,50,Church,5,1,50,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003GWI,Realm Connect,Active,,2/6/2018,,Sidney,OH,45365-2757,Shelby,US,Methodist - UMC,Methodist,400,Church,13,4,388,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AMQJXA003GY7,Realm Connect,Active,,3/2/2020,,Warrior,AL,35180-1151,Jefferson,US,Baptist - SBC,Baptist,200,Church,5,99,127,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003GYT,Realm Inform,Active,,3/25/2020,,Hugo,OK,74743-3009,Choctaw,US,Baptist - SBC,Baptist,35,Church,1,0,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003H2V,Realm Inform,Active,,1/3/2020,,Tuscumbia,AL,35674-3206,Colbert,US,Baptist - SBC,Baptist,75,Church,3,1,65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003H8L,Realm Multiply,Active,,2/16/2017,,Milton,DE,19968-2964,Sussex,US,Non - Denominational,Non - Denominational,500,Church,20,300,270,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
AMQJXA003HBF,Realm Connect,Active,,12/17/2019,,Pittsboro,NC,27312-0716,Chatham,US,Methodist - UMC,Methodist,200,Church,0,0,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003HC8,Realm Connect,Not Using,No Longer Needed,9/12/2016,5/21/2021,Westminster,CO,80020-5914,Jefferson,US,Christian Reformed,Presbyterian,650,Church,65,10,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003HCC,Realm Connect,Active,,11/1/2016,,Tuscaloosa,AL,35405-6495,Tuscaloosa,US,Non - Denominational,Non - Denominational,100,Church,6,1,105,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003HE4,Realm Connect,Active,,3/25/2020,,Cincinnati,OH,45242-7919,Hamilton,US,Baptist,Baptist,265,Church,4,0,199,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003HGF,Realm Inform,Active,,10/7/2016,,Hermosa Beach,CA,90254-2906,Los Angeles,US,Episcopal,Episcopal and Anglican,200,Church,10,32,352,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003HH8,Realm Inform,Active,,3/16/2017,,Longboat Key,FL,34228-1436,NULL,US,Presbyterian - PCUSA,Presbyterian,125,Church,7,3,277,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003HRK,Realm Connect,Active,,5/22/2020,,Martinsburg,WV,25401-3212,Berkeley,US,Episcopal,Episcopal and Anglican,183,Church,1,0,120,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
AMQJXA003HRZ,Realm Connect,Active,,9/13/2017,,Macon,GA,31211-1537,Bibb,US,Baptist - CBF,Baptist,175,Church,8,50,163,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003HSC,Realm Inform,Active,,11/17/2020,,Beaverton,OR,97005-2295,Washington,US,Episcopal,Episcopal and Anglican,200,Church,8,56,165,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003HSO,Realm Connect,Active,,8/30/2018,,Island,KY,42350-0159,McLean,US,Methodist - UMC,Methodist,100,Church,7,21,56,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003I2P,Realm Inform,Active,,9/8/2017,,Linden,AL,36748-1426,Marengo,US,Baptist,Baptist,200,Church,4,9,230,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003I4E,Realm Office,Not Using,Product,6/10/2019,3/24/2020,Middletown,PA,17057-3266,Dauphin,US,Christian Missionary Alliance,Other,90,Denominational Office,2,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003I7E,Realm Connect,Active,,1/10/2019,,Washington,DC,20005-1005,District of Columbia,US,Episcopal,Episcopal and Anglican,400,Church,10,79,595,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003I8G,Realm Connect,Active,,2/11/2020,,Edmond,OK,73013-2006,Oklahoma,US,Lutheran - Missouri Synod,Lutheran,500,Church,17,209,428,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
AMQJXA003I9A,Realm Connect,Active,,3/4/2019,,Indianapolis,IN,46229-1260,Marion,US,Nazarene,Other,300,Church,20,7,270,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
AMQJXA003IA7,Realm Connect,Active,,6/12/2019,,Bolton,MA,01740-1239,Worcester,US,Congregational,Other,275,Church,10,7,193,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003IBE,Realm Inform,Active,,10/22/2014,,San Antonio,TX,78210-4401,Bexar,US,Baptist - SBC,Baptist,85,Church,1,0,63,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003JI1,Realm Inform,Active,,6/9/2016,,Goshen,IN,46526-5965,Elkhart,US,Mennonite,Other,150,Church,3,1,119,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003KJB,Realm Inform,Active,,3/28/2013,,Zebulon,NC,27597-9396,Wake,US,Baptist,Baptist,275,Church,1,3,146,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003KP4,Realm Connect,Active,,7/29/2020,,Enid,OK,73701-3828,Garfield,US,Episcopal,Episcopal and Anglican,100,Church,4,32,96,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
AMQJXA003KUT,Realm Inform,Active,,10/20/2017,,Florence,AL,35633-1559,Lauderdale,US,Non - Denominational,Non - Denominational,100,School - Private,1,0,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003MK0,Realm Inform,Active,,11/3/2014,,Baton Rouge,LA,70810-4201,East Baton Rouge,US,Presbyterian - PCUSA,Presbyterian,45,Church,6,7,26,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003MK5,Realm Multiply,Active,,3/21/2017,,Souderton,PA,18964-1027,Bucks,US,Non - Denominational,Non - Denominational,"3,000",Church,53,99,732,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
AMQJXA003MKI,Realm Inform,Active,,3/11/2014,,Virginia Beach,VA,23464-2743,Virginia Beach City,US,Non - Denominational,Non - Denominational,225,Church,1,2,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003MKN,Realm Multiply,Active,,6/12/2020,,Warner Robins,GA,31088-6159,Houston,US,Baptist - SBC,Baptist,"1,000",Church,22,428,"1,016",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
AMQJXA003MKZ,Realm Connect,Active,,10/4/2018,,Olympia,WA,98501-2259,Thurston,US,United Church of Christ,United Church of Christ,150,Church,11,140,210,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003ML1,Realm Connect,Active,,5/29/2018,,Chantilly,VA,20151-1342,Fairfax,US,Independent Bible,Other,600,Church,20,406,535,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003ML2,Realm Connect,Active,,5/6/2020,,Houston,TX,77071-1002,Harris,US,Episcopal,Episcopal and Anglican,200,Church,8,76,215,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003MMB,Realm Connect,Active,,4/20/2020,,North Canton,OH,44720-6983,Stark,US,Non - Denominational,Non - Denominational,"3,500",Church,108,775,"2,903",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
AMQJXA003MMW,Realm Inform,Active,,2/21/2014,,Flatwoods,KY,41139,NULL,US,Pentecostal - Church of God,Pentecostal,150,Church,3,0,123,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003MN7,Realm Connect,Active,,8/14/2015,,Bronx,NY,10468-3458,Bronx,US,Non Applicable,Other,200,Church,9,50,218,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
AMQJXA003MP2,Realm Connect,Active,,11/15/2018,,Midwest City,OK,73130,NULL,US,Baptist - SBC,Baptist,150,Church,6,74,24,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003MPO,Realm Connect,Active,,5/19/2020,,Corbin,KY,40701-2172,Whitley,US,Baptist - SBC,Baptist,150,Church,10,87,162,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
AMQJXA003MQ8,Realm Connect,Active,,10/25/2017,,Prattville,AL,36067-8231,Autauga,US,Baptist - SBC,Baptist,100,Church,1,0,87,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003MQO,Realm Connect,Active,,7/17/2019,,Toledo,OH,43623-4477,Lucas,US,Presbyterian - PCUSA,Presbyterian,125,Church,7,0,144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003MRD,Realm Connect,Active,,10/21/2021,,Lancaster,SC,29720-6861,Lancaster,US,Baptist - SBC,Baptist,250,Church,5,74,299,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AMQJXA003MRJ,Realm Inform,Active,,10/30/2013,,Gadsden,AL,35903-7505,Etowah,US,Baptist,Baptist,85,Church,1,1,70,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003MRP,Realm Connect,Active,,10/10/2019,,Birmingham,AL,35205-5234,Jefferson,US,Episcopal,Episcopal and Anglican,85,Church,3,55,155,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003MVF,Realm Inform,Active,,12/4/2019,,Christoval,TX,76935,NULL,US,baptist,Baptist,100,Church,3,38,42,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003MXN,Realm Connect,Active,,8/6/2019,,Columbia,SC,29201-2921,Richland,US,Anglican,Episcopal and Anglican,400,Church,23,281,229,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003MYH,Realm Connect,Active,,11/1/2017,,Paducah,KY,42003-0916,McCracken,US,Baptist - SBC,Baptist,120,Church,4,16,150,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003N2P,Realm Connect,Active,,12/21/2017,,Stockbridge,MA,01262-9701,Berkshire,US,Episcopal,Episcopal and Anglican,50,Church,4,3,126,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003N4N,Realm Connect,Active,,4/10/2018,,Murfreesboro,TN,37130-3830,Rutherford,US,Presbyterian - PCUSA,Presbyterian,286,Church,8,29,333,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003N5Z,Realm Connect,Active,,5/15/2019,,Davis,CA,95617-3710,Yolo,US,Unitarian,Other,120,Church,23,183,235,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
AMQJXA003N67,Realm Connect,Active,,11/2/2016,,Jacksonville,FL,32222-0003,Duval,US,Anglican Mission in Amer-AMIA,Episcopal and Anglican,150,Church,6,43,130,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
AMQJXA003N6S,Realm Inform,Active,,1/11/2018,,Cross Lanes,WV,25313-1194,Kanawha,US,Evangelical,Other,150,Church,2,0,85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003N7X,Realm Connect,Active,,1/21/2019,,Killeen,TX,76543-4963,Bell,US,African Methodist Episcopal,AME,200,Church,9,98,194,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
AMQJXA003N8A,Realm Connect,Active,,11/22/2016,,Gahanna,OH,43230-2299,Franklin,US,Lutheran - ELCA,Lutheran,720,Church,17,286,718,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003NA1,Realm Connect,Active,,1/28/2016,,Columbia,SC,29223-1907,Richland,US,Non - Denominational,Non - Denominational,175,Church,2,79,152,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003NCD,Realm Connect,Active,,5/26/2017,,Oviedo,FL,32765-7410,NULL,US,Non - Denominational,Non - Denominational,140,Church,21,127,100,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
AMQJXA003ND1,Realm Inform,Active,,3/6/2017,,Hooksett,NH,03106-2102,Merrimack,US,Non - Denominational,Non - Denominational,175,Church,6,9,90,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003NEK,Realm Inform,Active,,3/7/2013,,Clemmons,NC,27012-8833,Forsyth,US,Baptist - SBC,Baptist,55,Church,4,1,45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003NES,Realm Connect,Active,,6/28/2019,,South Bend,IN,46613-3501,St Joseph,US,Apostolic,Other,150,Church,6,5,130,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003NF4,Realm Connect,Active,,8/6/2019,,Parkersburg,WV,26104-8145,Wood,US,Baptist - American,Baptist,180,Church,6,13,156,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AMQJXA003NGO,Realm Connect,Active,,1/27/2017,,Prince Frederick,MD,20678-4501,Calvert,US,Pentecostal,Pentecostal,100,Church,1,0,46,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003NH5,Realm Connect,Active,,1/12/2017,,West Chester,OH,45069-1213,Butler,US,Baptist - SBC,Baptist,280,Church,17,176,231,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AMQJXA003NK4,Realm Connect,Active,,4/5/2016,,Surfside Beach,SC,29575-4337,Horry,US,Baptist - SBC,Baptist,200,Church,12,12,263,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
AMQJXA003NLX,Realm Connect,Active,,4/3/2019,,Knoxville,TN,37932-2316,Knox,US,Church of Christ,Church of Christ,475,Church,29,180,247,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
AMQJXA003NMR,Realm Connect,Active,,6/17/2020,,Streetsboro,OH,44241,NULL,US,Baptist - Independent,Baptist,100,Church,8,24,67,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003NN0,Realm Connect,Not Using,No Longer Needed,8/9/2018,10/8/2021,Salina,KS,67401-2808,Saline,US,Episcopal,Episcopal and Anglican,99,Church,2,1,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003NN7,Realm Inform,Active,,10/26/2020,,Shreveport,LA,71106-5423,Caddo,US,Baptist - Missionary,Baptist,50,Church,4,0,175,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003NNA,Realm Connect,Active,,9/7/2016,,Chesterfield,MO,63017-7044,Saint Louis,US,Assembly of God,Assembly of God,100,Church,8,20,58,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
AMQJXA003NOH,Realm Connect,Active,,4/26/2018,,Carmel,IN,46033-4307,Hamilton,US,United Church of Christ,United Church of Christ,225,Church,18,224,252,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
AMQJXA003NPC,Realm Inform,Active,,11/28/2016,,Stevenson,AL,35772,NULL,US,Baptist - SBC,Baptist,100,Church,1,0,73,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
